	audio_num	frame_num	neutral	glass	gunshot	scream
11393	17.0	205.0	True	False	False	False
11394	17.0	206.0	True	False	False	False
11395	17.0	207.0	True	False	False	False
11396	17.0	208.0	True	False	False	False
11397	17.0	209.0	True	False	False	False
11398	17.0	210.0	True	False	False	False
11399	17.0	211.0	True	False	False	False
11400	17.0	212.0	True	False	False	False
11401	17.0	213.0	True	False	False	False
11402	17.0	214.0	False	False	True	False
11403	17.0	215.0	False	False	True	False
11404	17.0	216.0	True	False	False	False
11405	17.0	217.0	True	False	False	False
11406	17.0	218.0	True	False	False	False
11407	17.0	219.0	True	False	False	False
11408	17.0	220.0	True	False	False	False
11409	17.0	221.0	True	False	False	False
11410	17.0	222.0	True	False	False	False
11411	17.0	223.0	True	False	False	False
11412	17.0	224.0	True	False	False	False
11413	17.0	225.0	True	False	False	False
11414	17.0	226.0	True	False	False	False
11415	17.0	227.0	True	False	False	False
11416	17.0	228.0	True	False	False	False
11417	17.0	229.0	True	False	False	False
11418	17.0	230.0	True	False	False	False
11419	17.0	231.0	True	False	False	False
11420	17.0	232.0	True	False	False	False
11421	17.0	233.0	True	False	False	False
11422	17.0	234.0	True	False	False	False
11423	17.0	235.0	True	False	False	False
11424	17.0	236.0	True	False	False	False
11425	17.0	237.0	False	False	False	True
11426	17.0	238.0	False	False	False	True
11427	17.0	239.0	False	False	False	True
11428	17.0	240.0	False	False	False	True
11429	17.0	241.0	False	False	False	True
11430	17.0	242.0	False	False	False	True
11431	17.0	243.0	False	False	False	True
11432	17.0	244.0	False	False	False	True
11433	17.0	245.0	False	False	False	True
11434	17.0	246.0	False	False	False	True
11435	17.0	247.0	True	False	False	False
11436	17.0	248.0	True	False	False	False
11437	17.0	249.0	True	False	False	False
11438	17.0	250.0	True	False	False	False
11439	17.0	251.0	True	False	False	False
11440	17.0	252.0	True	False	False	False
11441	17.0	253.0	True	False	False	False
11442	17.0	254.0	True	False	False	False
11443	17.0	255.0	True	False	False	False
11444	17.0	256.0	True	False	False	False
11445	17.0	257.0	True	False	False	False
11446	17.0	258.0	True	False	False	False
11447	17.0	259.0	True	False	False	False
11448	17.0	260.0	True	False	False	False
11449	17.0	261.0	True	False	False	False
11450	17.0	262.0	True	False	False	False
11451	17.0	263.0	True	False	False	False
11452	17.0	264.0	True	False	False	False
11453	17.0	265.0	True	False	False	False
11454	17.0	266.0	False	True	False	False
11455	17.0	267.0	False	True	False	False
11456	17.0	268.0	False	True	False	False
11457	17.0	269.0	False	True	False	False
11458	17.0	270.0	False	True	False	False
11459	17.0	271.0	False	True	False	False
11460	17.0	272.0	False	True	False	False
11461	17.0	273.0	False	True	False	False
11462	17.0	274.0	True	False	False	False
11463	17.0	275.0	True	False	False	False
11464	17.0	276.0	True	False	False	False
11465	17.0	277.0	True	False	False	False
11466	17.0	278.0	True	False	False	False
11467	17.0	279.0	True	False	False	False
11468	17.0	280.0	True	False	False	False
11469	17.0	281.0	True	False	False	False
11470	17.0	282.0	True	False	False	False
11471	17.0	283.0	True	False	False	False
11472	17.0	284.0	True	False	False	False
11473	17.0	285.0	True	False	False	False
11474	17.0	286.0	True	False	False	False
11475	17.0	287.0	True	False	False	False
11476	17.0	288.0	False	False	True	False
11477	17.0	289.0	False	False	True	False
11478	17.0	290.0	False	False	True	False
11479	17.0	291.0	True	False	False	False
11480	17.0	292.0	True	False	False	False
11481	17.0	293.0	True	False	False	False
11482	17.0	294.0	True	False	False	False
11483	17.0	295.0	True	False	False	False
11484	17.0	296.0	True	False	False	False
11485	17.0	297.0	True	False	False	False
11486	17.0	298.0	True	False	False	False
11487	17.0	299.0	True	False	False	False
11488	17.0	300.0	True	False	False	False
11489	17.0	301.0	True	False	False	False
11490	17.0	302.0	True	False	False	False
11491	17.0	303.0	True	False	False	False
11492	17.0	304.0	True	False	False	False
11493	17.0	305.0	True	False	False	False
11494	17.0	306.0	True	False	False	False
11495	17.0	307.0	False	True	False	False
11496	17.0	308.0	False	True	False	False
11497	17.0	309.0	False	True	False	False
11498	17.0	310.0	False	True	False	False
11499	17.0	311.0	False	True	False	False
11500	17.0	312.0	False	True	False	False
11501	17.0	313.0	False	True	False	False
11502	17.0	314.0	False	True	False	False
11503	17.0	315.0	True	False	False	False
11504	17.0	316.0	True	False	False	False
11505	17.0	317.0	True	False	False	False
11506	17.0	318.0	True	False	False	False
11507	17.0	319.0	True	False	False	False
11508	17.0	320.0	True	False	False	False
11509	17.0	321.0	True	False	False	False
11510	17.0	322.0	True	False	False	False
11511	17.0	323.0	True	False	False	False
11512	17.0	324.0	True	False	False	False
11513	17.0	325.0	True	False	False	False
11514	17.0	326.0	True	False	False	False
11515	17.0	327.0	True	False	False	False
11516	17.0	328.0	True	False	False	False
11517	17.0	329.0	True	False	False	False
11518	17.0	330.0	True	False	False	False
11519	17.0	331.0	True	False	False	False
11520	17.0	332.0	True	False	False	False
11521	17.0	333.0	True	False	False	False
11522	17.0	334.0	False	False	False	True
11523	17.0	335.0	False	False	False	True
11524	17.0	336.0	False	False	False	True
11525	17.0	337.0	False	False	False	True
11526	17.0	338.0	False	False	False	True
11527	17.0	339.0	False	False	False	True
11528	17.0	340.0	False	False	False	True
11529	17.0	341.0	True	False	False	False
11530	17.0	342.0	True	False	False	False
11531	17.0	343.0	True	False	False	False
11532	17.0	344.0	True	False	False	False
11533	17.0	345.0	True	False	False	False
11534	17.0	346.0	True	False	False	False
11535	17.0	347.0	True	False	False	False
11536	17.0	348.0	True	False	False	False
11537	17.0	349.0	True	False	False	False
11538	17.0	350.0	True	False	False	False
11539	17.0	351.0	True	False	False	False
11540	17.0	352.0	True	False	False	False
11541	17.0	353.0	True	False	False	False
11542	17.0	354.0	True	False	False	False
11543	17.0	355.0	False	False	False	True
11544	17.0	356.0	False	False	False	True
11545	17.0	357.0	False	False	False	True
11546	17.0	358.0	False	False	False	True
11547	17.0	359.0	False	False	False	True
11548	17.0	360.0	False	False	False	True
11549	17.0	361.0	False	False	False	True
11550	17.0	362.0	False	False	False	True
11551	17.0	363.0	False	False	False	True
11552	17.0	364.0	False	False	False	True
11553	17.0	365.0	False	False	False	True
11554	17.0	366.0	False	False	False	True
11555	17.0	367.0	True	False	False	False
11556	17.0	368.0	True	False	False	False
11557	17.0	369.0	True	False	False	False
11558	17.0	370.0	True	False	False	False
11559	17.0	371.0	True	False	False	False
11560	17.0	372.0	True	False	False	False
11561	17.0	373.0	True	False	False	False
11562	17.0	374.0	True	False	False	False
11563	17.0	375.0	True	False	False	False
11564	17.0	376.0	True	False	False	False
11565	17.0	377.0	True	False	False	False
11566	17.0	378.0	True	False	False	False
11567	17.0	379.0	True	False	False	False
11568	17.0	380.0	True	False	False	False
11569	17.0	381.0	True	False	False	False
11570	17.0	382.0	True	False	False	False
11571	17.0	383.0	True	False	False	False
11572	17.0	384.0	True	False	False	False
11573	17.0	385.0	True	False	False	False
11574	17.0	386.0	True	False	False	False
11575	17.0	387.0	False	False	False	True
11576	17.0	388.0	False	False	False	True
11577	17.0	389.0	False	False	False	True
11578	17.0	390.0	False	False	False	True
11579	17.0	391.0	False	False	False	True
11580	17.0	392.0	True	False	False	False
11581	17.0	393.0	True	False	False	False
11582	17.0	394.0	True	False	False	False
11583	17.0	395.0	True	False	False	False
11584	17.0	396.0	True	False	False	False
11585	17.0	397.0	True	False	False	False
11586	17.0	398.0	True	False	False	False
11587	17.0	399.0	True	False	False	False
11588	17.0	400.0	True	False	False	False
11589	17.0	401.0	True	False	False	False
11590	17.0	402.0	True	False	False	False
11591	17.0	403.0	True	False	False	False
11592	17.0	404.0	True	False	False	False
11593	17.0	405.0	True	False	False	False
11594	17.0	406.0	True	False	False	False
11595	17.0	407.0	True	False	False	False
11596	17.0	408.0	True	False	False	False
11597	17.0	409.0	True	False	False	False
11598	17.0	410.0	False	False	False	True
11599	17.0	411.0	False	False	False	True
11600	17.0	412.0	False	False	False	True
11601	17.0	413.0	True	False	False	False
11602	17.0	414.0	True	False	False	False
11603	17.0	415.0	True	False	False	False
11604	17.0	416.0	True	False	False	False
11605	17.0	417.0	True	False	False	False
11606	17.0	418.0	True	False	False	False
11607	17.0	419.0	True	False	False	False
11608	17.0	420.0	True	False	False	False
11609	17.0	421.0	True	False	False	False
11610	17.0	422.0	True	False	False	False
11611	17.0	423.0	True	False	False	False
11612	17.0	424.0	True	False	False	False
11613	17.0	425.0	True	False	False	False
11614	17.0	426.0	True	False	False	False
11615	17.0	427.0	True	False	False	False
11616	17.0	428.0	True	False	False	False
11617	17.0	429.0	True	False	False	False
11618	17.0	430.0	True	False	False	False
11619	17.0	431.0	True	False	False	False
11620	17.0	432.0	True	False	False	False
11621	17.0	433.0	True	False	False	False
11622	17.0	434.0	False	True	False	False
11623	17.0	435.0	False	True	False	False
11624	17.0	436.0	False	True	False	False
11625	17.0	437.0	False	True	False	False
11626	17.0	438.0	False	True	False	False
11627	17.0	439.0	False	True	False	False
11628	17.0	440.0	False	True	False	False
11629	17.0	441.0	False	True	False	False
11630	17.0	442.0	True	False	False	False
11631	17.0	443.0	True	False	False	False
11632	17.0	444.0	True	False	False	False
11633	17.0	445.0	True	False	False	False
11634	17.0	446.0	True	False	False	False
11635	17.0	447.0	True	False	False	False
11636	17.0	448.0	True	False	False	False
11637	17.0	449.0	True	False	False	False
11638	17.0	450.0	True	False	False	False
11639	17.0	451.0	True	False	False	False
11640	17.0	452.0	True	False	False	False
11641	17.0	453.0	True	False	False	False
11642	17.0	454.0	True	False	False	False
11643	17.0	455.0	True	False	False	False
11644	17.0	456.0	True	False	False	False
11645	17.0	457.0	True	False	False	False
11646	17.0	458.0	True	False	False	False
11647	17.0	459.0	True	False	False	False
11648	17.0	460.0	True	False	False	False
11649	17.0	461.0	True	False	False	False
11650	17.0	462.0	True	False	False	False
11651	17.0	463.0	False	False	True	False
11652	17.0	464.0	False	False	True	False
11653	17.0	465.0	False	False	True	False
11654	17.0	466.0	True	False	False	False
11655	17.0	467.0	True	False	False	False
11656	17.0	468.0	True	False	False	False
11657	17.0	469.0	True	False	False	False
11658	17.0	470.0	True	False	False	False
11659	17.0	471.0	True	False	False	False
11660	17.0	472.0	True	False	False	False
11661	17.0	473.0	True	False	False	False
11662	17.0	474.0	True	False	False	False
11663	17.0	475.0	True	False	False	False
11664	17.0	476.0	True	False	False	False
11665	17.0	477.0	True	False	False	False
11666	17.0	478.0	True	False	False	False
11667	17.0	479.0	True	False	False	False
11668	17.0	480.0	True	False	False	False
11669	17.0	481.0	True	False	False	False
11670	17.0	482.0	True	False	False	False
11671	17.0	483.0	True	False	False	False
11672	17.0	484.0	True	False	False	False
11673	17.0	485.0	True	False	False	False
11674	17.0	486.0	True	False	False	False
11675	17.0	487.0	False	False	False	True
11676	17.0	488.0	False	False	False	True
11677	17.0	489.0	False	False	False	True
11678	17.0	490.0	False	False	False	True
11679	17.0	491.0	True	False	False	False
11680	17.0	492.0	True	False	False	False
11681	17.0	493.0	True	False	False	False
11682	17.0	494.0	True	False	False	False
11683	17.0	495.0	True	False	False	False
11684	17.0	496.0	True	False	False	False
11685	17.0	497.0	True	False	False	False
11686	17.0	498.0	True	False	False	False
11687	17.0	499.0	True	False	False	False
11688	17.0	500.0	True	False	False	False
11689	17.0	501.0	True	False	False	False
11690	17.0	502.0	True	False	False	False
11691	17.0	503.0	True	False	False	False
11692	17.0	504.0	True	False	False	False
11693	17.0	505.0	True	False	False	False
11694	17.0	506.0	True	False	False	False
11695	17.0	507.0	True	False	False	False
11696	17.0	508.0	True	False	False	False
11697	17.0	509.0	False	False	False	True
11698	17.0	510.0	False	False	False	True
11699	17.0	511.0	False	False	False	True
11700	17.0	512.0	False	False	False	True
11701	17.0	513.0	False	False	False	True
11702	17.0	514.0	True	False	False	False
11703	17.0	515.0	True	False	False	False
11704	17.0	516.0	True	False	False	False
11705	17.0	517.0	True	False	False	False
11706	17.0	518.0	True	False	False	False
11707	17.0	519.0	True	False	False	False
11708	17.0	520.0	True	False	False	False
11709	17.0	521.0	True	False	False	False
11710	17.0	522.0	True	False	False	False
11711	17.0	523.0	True	False	False	False
11712	17.0	524.0	True	False	False	False
11713	17.0	525.0	True	False	False	False
11714	17.0	526.0	True	False	False	False
11715	17.0	527.0	True	False	False	False
11716	17.0	528.0	True	False	False	False
11717	17.0	529.0	True	False	False	False
11718	17.0	530.0	True	False	False	False
11719	17.0	531.0	True	False	False	False
11720	17.0	532.0	False	False	False	True
11721	17.0	533.0	False	False	False	True
11722	17.0	534.0	False	False	False	True
11723	17.0	535.0	False	False	False	True
11724	17.0	536.0	False	False	False	True
11725	17.0	537.0	True	False	False	False
11726	17.0	538.0	True	False	False	False
11727	17.0	539.0	True	False	False	False
11728	17.0	540.0	True	False	False	False
11729	17.0	541.0	True	False	False	False
11730	17.0	542.0	True	False	False	False
11731	17.0	543.0	True	False	False	False
11732	17.0	544.0	True	False	False	False
11733	17.0	545.0	True	False	False	False
11734	17.0	546.0	True	False	False	False
11735	17.0	547.0	True	False	False	False
11736	17.0	548.0	True	False	False	False
11737	17.0	549.0	True	False	False	False
11738	17.0	550.0	True	False	False	False
11739	17.0	551.0	True	False	False	False
11740	17.0	552.0	True	False	False	False
11741	17.0	553.0	True	False	False	False
11742	17.0	554.0	True	False	False	False
11743	17.0	555.0	True	False	False	False
11744	17.0	556.0	True	False	False	False
11745	17.0	557.0	False	True	False	False
11746	17.0	558.0	False	True	False	False
11747	17.0	559.0	False	True	False	False
11748	17.0	560.0	False	True	False	False
11749	17.0	561.0	False	True	False	False
11750	17.0	562.0	False	True	False	False
11751	17.0	563.0	True	False	False	False
11752	17.0	564.0	True	False	False	False
11753	17.0	565.0	True	False	False	False
11754	17.0	566.0	True	False	False	False
11755	17.0	567.0	True	False	False	False
11756	17.0	568.0	True	False	False	False
11757	17.0	569.0	True	False	False	False
11758	17.0	570.0	True	False	False	False
11759	17.0	571.0	True	False	False	False
11760	17.0	572.0	True	False	False	False
11761	17.0	573.0	True	False	False	False
11762	17.0	574.0	True	False	False	False
11763	17.0	575.0	True	False	False	False
11764	17.0	576.0	True	False	False	False
11765	17.0	577.0	True	False	False	False
11766	17.0	578.0	True	False	False	False
11767	17.0	579.0	True	False	False	False
11768	17.0	580.0	True	False	False	False
11769	17.0	581.0	True	False	False	False
11770	17.0	582.0	True	False	False	False
11771	17.0	583.0	True	False	False	False
11772	17.0	584.0	True	False	False	False
11773	17.0	585.0	False	False	False	True
11774	17.0	586.0	False	False	False	True
11775	17.0	587.0	False	False	False	True
11776	17.0	588.0	True	False	False	False
11777	17.0	589.0	True	False	False	False
11778	17.0	590.0	True	False	False	False
11779	17.0	591.0	True	False	False	False
11780	17.0	592.0	True	False	False	False
11781	17.0	593.0	True	False	False	False
11782	17.0	594.0	True	False	False	False
11783	17.0	595.0	True	False	False	False
11784	17.0	596.0	True	False	False	False
11785	17.0	597.0	True	False	False	False
11786	17.0	598.0	True	False	False	False
11787	17.0	599.0	True	False	False	False
11788	17.0	600.0	True	False	False	False
11789	17.0	601.0	True	False	False	False
11790	17.0	602.0	True	False	False	False
11791	17.0	603.0	True	False	False	False
11792	17.0	604.0	True	False	False	False
11793	17.0	605.0	True	False	False	False
11794	17.0	606.0	True	False	False	False
11795	17.0	607.0	False	False	True	False
11796	17.0	608.0	False	False	True	False
11797	17.0	609.0	True	False	False	False
11798	17.0	610.0	True	False	False	False
11799	17.0	611.0	True	False	False	False
11800	17.0	612.0	True	False	False	False
11801	17.0	613.0	True	False	False	False
11802	17.0	614.0	True	False	False	False
11803	17.0	615.0	True	False	False	False
11804	17.0	616.0	True	False	False	False
11805	17.0	617.0	True	False	False	False
11806	17.0	618.0	True	False	False	False
11807	17.0	619.0	True	False	False	False
11808	17.0	620.0	True	False	False	False
11809	17.0	621.0	True	False	False	False
11810	17.0	622.0	True	False	False	False
11811	17.0	623.0	True	False	False	False
11812	17.0	624.0	False	False	True	False
11813	17.0	625.0	True	False	False	False
11814	17.0	626.0	True	False	False	False
11815	17.0	627.0	True	False	False	False
11816	17.0	628.0	True	False	False	False
11817	17.0	629.0	True	False	False	False
11818	17.0	630.0	True	False	False	False
11819	17.0	631.0	True	False	False	False
11820	17.0	632.0	True	False	False	False
11821	17.0	633.0	True	False	False	False
11822	17.0	634.0	True	False	False	False
11823	17.0	635.0	True	False	False	False
11824	17.0	636.0	True	False	False	False
11825	17.0	637.0	True	False	False	False
11826	17.0	638.0	True	False	False	False
11827	17.0	639.0	True	False	False	False
11828	17.0	640.0	True	False	False	False
11829	17.0	641.0	False	True	False	False
11830	17.0	642.0	False	True	False	False
11831	17.0	643.0	False	True	False	False
11832	17.0	644.0	False	True	False	False
11833	17.0	645.0	False	True	False	False
11834	17.0	646.0	True	False	False	False
11835	17.0	647.0	True	False	False	False
11836	17.0	648.0	True	False	False	False
11837	17.0	649.0	True	False	False	False
11838	17.0	650.0	True	False	False	False
11839	17.0	651.0	True	False	False	False
11840	17.0	652.0	True	False	False	False
11841	17.0	653.0	True	False	False	False
11842	17.0	654.0	True	False	False	False
11843	17.0	655.0	True	False	False	False
11844	17.0	656.0	True	False	False	False
11845	17.0	657.0	True	False	False	False
11846	17.0	658.0	True	False	False	False
11847	17.0	659.0	True	False	False	False
11848	17.0	660.0	False	False	False	True
11849	17.0	661.0	False	False	False	True
11850	17.0	662.0	False	False	False	True
11851	17.0	663.0	False	False	False	True
11852	17.0	664.0	False	False	False	True
11853	17.0	665.0	True	False	False	False
11854	17.0	666.0	True	False	False	False
11855	17.0	667.0	True	False	False	False
11856	17.0	668.0	True	False	False	False
11857	17.0	669.0	True	False	False	False
11858	17.0	670.0	True	False	False	False
11859	17.0	671.0	True	False	False	False
11860	17.0	672.0	True	False	False	False
11861	17.0	673.0	True	False	False	False
11862	17.0	674.0	True	False	False	False
11863	17.0	675.0	True	False	False	False
11864	17.0	676.0	True	False	False	False
11865	17.0	677.0	True	False	False	False
11866	17.0	678.0	True	False	False	False
11867	17.0	679.0	True	False	False	False
11868	17.0	680.0	True	False	False	False
11869	17.0	681.0	True	False	False	False
11870	17.0	682.0	True	False	False	False
11871	17.0	683.0	False	False	True	False
11872	17.0	684.0	False	False	True	False
11873	17.0	685.0	True	False	False	False
11874	17.0	686.0	True	False	False	False
11875	17.0	687.0	True	False	False	False
11876	17.0	688.0	True	False	False	False
11877	17.0	689.0	True	False	False	False
11878	17.0	690.0	True	False	False	False
11879	17.0	691.0	True	False	False	False
11880	17.0	692.0	True	False	False	False
11881	17.0	693.0	True	False	False	False
11882	17.0	694.0	True	False	False	False
11883	17.0	695.0	True	False	False	False
11884	17.0	696.0	True	False	False	False
11885	17.0	697.0	True	False	False	False
11886	17.0	698.0	True	False	False	False
11887	17.0	699.0	True	False	False	False
11888	17.0	700.0	True	False	False	False
11889	17.0	701.0	False	False	False	True
11890	17.0	702.0	False	False	False	True
11891	17.0	703.0	False	False	False	True
11892	17.0	704.0	False	False	False	True
11893	17.0	705.0	False	False	False	True
11894	17.0	706.0	False	False	False	True
11895	17.0	707.0	False	False	False	True
11896	17.0	708.0	False	False	False	True
11897	17.0	709.0	False	False	False	True
11898	17.0	710.0	False	False	False	True
11899	17.0	711.0	False	False	False	True
11900	17.0	712.0	False	False	False	True
11901	17.0	713.0	False	False	False	True
11902	17.0	714.0	False	False	False	True
11903	17.0	715.0	False	False	False	True
11904	17.0	716.0	False	False	False	True
11905	17.0	717.0	False	False	False	True
11906	17.0	718.0	False	False	False	True
11907	17.0	719.0	False	False	False	True
11908	17.0	720.0	False	False	False	True
11909	17.0	721.0	False	False	False	True
11910	17.0	722.0	False	False	False	True
11911	17.0	723.0	False	False	False	True
11912	17.0	724.0	False	False	False	True
11913	17.0	725.0	False	False	False	True
11914	18.0	0.0	True	False	False	False
11915	18.0	1.0	True	False	False	False
11916	18.0	2.0	True	False	False	False
11917	18.0	3.0	True	False	False	False
11918	18.0	4.0	True	False	False	False
11919	18.0	5.0	True	False	False	False
11920	18.0	6.0	True	False	False	False
11921	18.0	7.0	True	False	False	False
11922	18.0	8.0	True	False	False	False
11923	18.0	9.0	True	False	False	False
11924	18.0	10.0	True	False	False	False
11925	18.0	11.0	True	False	False	False
11926	18.0	12.0	True	False	False	False
11927	18.0	13.0	True	False	False	False
11928	18.0	14.0	True	False	False	False
11929	18.0	15.0	True	False	False	False
11930	18.0	16.0	True	False	False	False
11931	18.0	17.0	True	False	False	False
11932	18.0	18.0	False	True	False	False
11933	18.0	19.0	False	True	False	False
11934	18.0	20.0	False	True	False	False
11935	18.0	21.0	False	True	False	False
11936	18.0	22.0	True	False	False	False
11937	18.0	23.0	True	False	False	False
11938	18.0	24.0	True	False	False	False
11939	18.0	25.0	True	False	False	False
11940	18.0	26.0	True	False	False	False
11941	18.0	27.0	True	False	False	False
11942	18.0	28.0	True	False	False	False
11943	18.0	29.0	True	False	False	False
11944	18.0	30.0	True	False	False	False
11945	18.0	31.0	True	False	False	False
11946	18.0	32.0	True	False	False	False
11947	18.0	33.0	True	False	False	False
11948	18.0	34.0	True	False	False	False
11949	18.0	35.0	True	False	False	False
11950	18.0	36.0	True	False	False	False
11951	18.0	37.0	False	False	False	True
11952	18.0	38.0	False	False	False	True
11953	18.0	39.0	False	False	False	True
11954	18.0	40.0	False	False	False	True
11955	18.0	41.0	False	False	False	True
11956	18.0	42.0	True	False	False	False
11957	18.0	43.0	True	False	False	False
11958	18.0	44.0	True	False	False	False
11959	18.0	45.0	True	False	False	False
11960	18.0	46.0	True	False	False	False
11961	18.0	47.0	True	False	False	False
11962	18.0	48.0	True	False	False	False
11963	18.0	49.0	True	False	False	False
11964	18.0	50.0	True	False	False	False
11965	18.0	51.0	True	False	False	False
11966	18.0	52.0	True	False	False	False
11967	18.0	53.0	True	False	False	False
11968	18.0	54.0	True	False	False	False
11969	18.0	55.0	True	False	False	False
11970	18.0	56.0	True	False	False	False
11971	18.0	57.0	True	False	False	False
11972	18.0	58.0	False	False	False	True
11973	18.0	59.0	False	False	False	True
11974	18.0	60.0	False	False	False	True
11975	18.0	61.0	False	False	False	True
11976	18.0	62.0	False	False	False	True
11977	18.0	63.0	False	False	False	True
11978	18.0	64.0	False	False	False	True
11979	18.0	65.0	False	False	False	True
11980	18.0	66.0	True	False	False	False
11981	18.0	67.0	True	False	False	False
11982	18.0	68.0	True	False	False	False
11983	18.0	69.0	True	False	False	False
11984	18.0	70.0	True	False	False	False
11985	18.0	71.0	True	False	False	False
11986	18.0	72.0	True	False	False	False
11987	18.0	73.0	True	False	False	False
11988	18.0	74.0	True	False	False	False
11989	18.0	75.0	True	False	False	False
11990	18.0	76.0	True	False	False	False
11991	18.0	77.0	True	False	False	False
11992	18.0	78.0	True	False	False	False
11993	18.0	79.0	True	False	False	False
11994	18.0	80.0	True	False	False	False
11995	18.0	81.0	True	False	False	False
11996	18.0	82.0	False	True	False	False
11997	18.0	83.0	False	True	False	False
11998	18.0	84.0	False	True	False	False
11999	18.0	85.0	False	True	False	False
12000	18.0	86.0	True	False	False	False
12001	18.0	87.0	True	False	False	False
12002	18.0	88.0	True	False	False	False
12003	18.0	89.0	True	False	False	False
12004	18.0	90.0	True	False	False	False
12005	18.0	91.0	True	False	False	False
12006	18.0	92.0	True	False	False	False
12007	18.0	93.0	True	False	False	False
12008	18.0	94.0	True	False	False	False
12009	18.0	95.0	True	False	False	False
12010	18.0	96.0	True	False	False	False
12011	18.0	97.0	True	False	False	False
12012	18.0	98.0	True	False	False	False
12013	18.0	99.0	True	False	False	False
12014	18.0	100.0	True	False	False	False
12015	18.0	101.0	True	False	False	False
12016	18.0	102.0	True	False	False	False
12017	18.0	103.0	True	False	False	False
12018	18.0	104.0	False	False	False	True
12019	18.0	105.0	False	False	False	True
12020	18.0	106.0	False	False	False	True
12021	18.0	107.0	False	False	False	True
12022	18.0	108.0	False	False	False	True
12023	18.0	109.0	True	False	False	False
12024	18.0	110.0	True	False	False	False
12025	18.0	111.0	True	False	False	False
12026	18.0	112.0	True	False	False	False
12027	18.0	113.0	True	False	False	False
12028	18.0	114.0	True	False	False	False
12029	18.0	115.0	True	False	False	False
12030	18.0	116.0	True	False	False	False
12031	18.0	117.0	True	False	False	False
12032	18.0	118.0	True	False	False	False
12033	18.0	119.0	True	False	False	False
12034	18.0	120.0	True	False	False	False
12035	18.0	121.0	True	False	False	False
12036	18.0	122.0	True	False	False	False
12037	18.0	123.0	True	False	False	False
12038	18.0	124.0	True	False	False	False
12039	18.0	125.0	True	False	False	False
12040	18.0	126.0	False	False	True	False
12041	18.0	127.0	False	False	True	False
12042	18.0	128.0	True	False	False	False
12043	18.0	129.0	True	False	False	False
12044	18.0	130.0	True	False	False	False
12045	18.0	131.0	True	False	False	False
12046	18.0	132.0	True	False	False	False
12047	18.0	133.0	True	False	False	False
12048	18.0	134.0	True	False	False	False
12049	18.0	135.0	True	False	False	False
12050	18.0	136.0	True	False	False	False
12051	18.0	137.0	True	False	False	False
12052	18.0	138.0	True	False	False	False
12053	18.0	139.0	True	False	False	False
12054	18.0	140.0	True	False	False	False
12055	18.0	141.0	True	False	False	False
12056	18.0	142.0	True	False	False	False
12057	18.0	143.0	True	False	False	False
12058	18.0	144.0	True	False	False	False
12059	18.0	145.0	True	False	False	False
12060	18.0	146.0	False	False	True	False
12061	18.0	147.0	True	False	False	False
12062	18.0	148.0	True	False	False	False
12063	18.0	149.0	True	False	False	False
12064	18.0	150.0	True	False	False	False
12065	18.0	151.0	True	False	False	False
12066	18.0	152.0	True	False	False	False
12067	18.0	153.0	True	False	False	False
12068	18.0	154.0	True	False	False	False
12069	18.0	155.0	True	False	False	False
12070	18.0	156.0	True	False	False	False
12071	18.0	157.0	True	False	False	False
12072	18.0	158.0	True	False	False	False
12073	18.0	159.0	True	False	False	False
12074	18.0	160.0	True	False	False	False
12075	18.0	161.0	True	False	False	False
12076	18.0	162.0	True	False	False	False
12077	18.0	163.0	False	False	True	False
12078	18.0	164.0	False	False	True	False
12079	18.0	165.0	True	False	False	False
12080	18.0	166.0	True	False	False	False
12081	18.0	167.0	True	False	False	False
12082	18.0	168.0	True	False	False	False
12083	18.0	169.0	True	False	False	False
12084	18.0	170.0	True	False	False	False
12085	18.0	171.0	True	False	False	False
12086	18.0	172.0	True	False	False	False
12087	18.0	173.0	True	False	False	False
12088	18.0	174.0	True	False	False	False
12089	18.0	175.0	True	False	False	False
12090	18.0	176.0	True	False	False	False
12091	18.0	177.0	True	False	False	False
12092	18.0	178.0	True	False	False	False
12093	18.0	179.0	True	False	False	False
12094	18.0	180.0	True	False	False	False
12095	18.0	181.0	True	False	False	False
12096	18.0	182.0	True	False	False	False
12097	18.0	183.0	False	False	True	False
12098	18.0	184.0	False	False	True	False
12099	18.0	185.0	True	False	False	False
12100	18.0	186.0	True	False	False	False
12101	18.0	187.0	True	False	False	False
12102	18.0	188.0	True	False	False	False
12103	18.0	189.0	True	False	False	False
12104	18.0	190.0	True	False	False	False
12105	18.0	191.0	True	False	False	False
12106	18.0	192.0	True	False	False	False
12107	18.0	193.0	True	False	False	False
12108	18.0	194.0	True	False	False	False
12109	18.0	195.0	True	False	False	False
12110	18.0	196.0	True	False	False	False
12111	18.0	197.0	True	False	False	False
12112	18.0	198.0	True	False	False	False
12113	18.0	199.0	True	False	False	False
12114	18.0	200.0	True	False	False	False
12115	18.0	201.0	True	False	False	False
12116	18.0	202.0	True	False	False	False
12117	18.0	203.0	True	False	False	False
12118	18.0	204.0	True	False	False	False
12119	18.0	205.0	True	False	False	False
12120	18.0	206.0	False	True	False	False
12121	18.0	207.0	False	True	False	False
12122	18.0	208.0	False	True	False	False
12123	18.0	209.0	False	True	False	False
12124	18.0	210.0	True	False	False	False
12125	18.0	211.0	True	False	False	False
12126	18.0	212.0	True	False	False	False
12127	18.0	213.0	True	False	False	False
